  7020.000 -1.112473206340861e+00  8.721248446792341e-01  1.949396542065329e+03 -3.950604938853473e+03  5.244186581128681e+03  5.446965085255186e+00 -3.874706576340473e+00 -4.213099624210777e+00
  7560.000 -8.744174729359668e-01  3.120116206391884e-01  4.402574585449714e+03 -5.266545205956266e+03  2.214599640162690e+03  3.434724421170011e+00 -9.366482764298528e-01 -6.630500444739888e+00
  8100.000 -7.336038098236459e-01 -2.004762282014284e-01  5.539198731057710e+03 -4.993699279686064e+03 -1.515574158440284e+03  7.462763249021008e-01  1.848424020772250e+00 -6.847794605854149e+00
  8640.000 -5.779475323099059e-01 -6.617928054146436e-01  5.241751185316507e+03 -3.419375981326781e+03 -4.875331674632156e+03 -1.772040197005318e+00  3.820238411933117e+00 -5.369088558233956e+00
  9180.000 -2.745399904245264e-01 -1.071862432847460e+00  3.738538187695427e+03 -1.052993019265609e+03 -7.125811177940033e+03 -3.669002382788588e+00  4.768949931219646e+00 -2.839226581198468e+00
  9720.000  8.223766780855810e-01 -1.308816250795356e+00  1.432230435385508e+03  1.542333141839442e+03 -7.849755658217024e+03 -4.717999112983733e+00  4.670157103162157e+00  2.038267401392451e-01
 10260.000  1.870649362387637e+00 -1.047040974043400e+00 -1.176644477734389e+03  3.806552463268511e+03 -6.898182572141795e+03 -4.765825092129258e+00  3.548986789720849e+00  3.286314704457322e+00
 10800.000  2.164314676098776e+00 -6.102537264020125e-01 -3.510510586070760e+03  5.203273392187721e+03 -4.389504866537437e+03 -3.680843931657059e+00  1.477554226659965e+00  5.867619932729133e+00
 11340.000  2.323705963971904e+00 -1.077141138786759e-01 -4.940014272841793e+03  5.272530699224365e+03 -7.817820133741028e+02 -1.429857775455855e+00 -1.300906872810490e+00  7.216740485208526e+00
 11880.000  2.483787982646331e+00  4.546344002610386e-01 -4.900078351823249e+03  3.785731570374735e+03  3.026557131068875e+03  1.654842155051297e+00 -4.128557598660588e+00  6.479494437464561e+00
 12420.000  2.832797700036969e+00  1.045481815992917e+00 -3.184020703787753e+03  1.015576396968138e+03  5.766195749623012e+03  4.547971990721345e+00 -5.836733130740734e+00  3.296636420964985e+00
 12960.000 -1.701712083687410e+00  1.244028912497053e+00 -2.798962749627936e+02 -2.126882212346367e+03  6.330581830464046e+03  5.852814970497718e+00 -5.420619444111109e+00 -1.267642251116330e+00
 13500.000 -1.022813171743664e+00  7.110606805779046e-01  2.740533067037369e+03 -4.489436226609441e+03  4.530659286134475e+03  5.004384058385499e+00 -3.102098937542487e+00 -5.121756532890302e+00
 14040.000 -8.338421996550897e-01  1.620008446529531e-01  4.860852537439300e+03 -5.355980780753218e+03  1.182047107924460e+03  2.699261771679824e+00 -1.011624618884316e-01 -6.899185875878696e+00
 14580.000 -6.966735502281538e-01 -3.353104020197346e-01  5.587151106704970e+03 -4.674456110654972e+03 -2.538199000541585e+03 -1.342849387904726e-03  2.500690456597673e+00 -6.572057582404131e+00
 15120.000 -5.203515027744441e-01 -7.829287962458910e-01  4.920895135514375e+03 -2.820249274218254e+03 -5.644522177212079e+03 -2.372737849821482e+00  4.197848153949078e+00 -4.736686186198024e+00
 15660.000 -1.039286672927352e-01 -1.170882868567706e+00  3.150970040791910e+03 -3.287621537101512e+02 -7.494812972580260e+03 -4.047430309887059e+00  4.854409933814376e+00 -2.013486279306517e+00
 16200.000  1.262929579182532e+00 -1.277126184312633e+00  7.103983720496460e+02  2.234326907036230e+03 -7.751052528948085e+03 -4.830380883645401e+00  4.466238249902065e+00  1.088885740179899e+00
 16740.000  1.981631213756324e+00 -9.322426627803888e-01 -1.878732527902719e+03  4.312232350480158e+03 -6.335951867047120e+03 -4.574223830317123e+00  3.065714534904077e+00  4.092406503584888e+00
 17280.000  2.212510572377827e+00 -4.748641342968367e-01 -4.020420713051047e+03  5.379982146247426e+03 -3.453062421691102e+03 -3.159228057529241e+00  7.539340781543746e-01  6.411435987919268e+00
 17820.000  2.362823725734013e+00  4.525510641171446e-02 -5.085263984401508e+03  5.019378155049916e+03  3.234954442647719e+02 -6.183640809211530e-01 -2.135907837723664e+00  7.255217352119127e+00
 18360.000  2.543820963089175e+00  6.222198758251896e-01 -4.571364619616678e+03  3.112754379392451e+03  3.966993364746355e+03  2.544245028432193e+00 -4.787425632757281e+00  5.814943720482203e+00
 18900.000  3.093457690815906e+00  1.193812124633927e+00 -2.442568127734575e+03  1.174017707256909e+02  6.176502278372314e+03  5.116288446973332e+00 -5.963443228828591e+00  2.061577787373138e+00
 19440.000 -1.365479637241729e+00  1.112198840225316e+00  6.079951130122588e+02 -2.919550540141056e+03  6.041314204515954e+03  5.809095663881204e+00 -4.925202313551354e+00 -2.514048496375361e+00
 19980.000 -9.574844802607482e-01  5.515979490377365e-01  3.454077362782032e+03 -4.907425278682830e+03  3.691933906234988e+03  4.447308811409560e+00 -2.275393880014779e+00 -5.854523550846432e+00
 20520.000 -7.964743264822612e-01  1.633573299662440e-02  5.204825996144082e+03 -5.321304062511046e+03  1.219248711060414e+02  1.939023805625212e+00  7.007561708811637e-01 -6.996750603061155e+00
 21060.000 -6.570202139736823e-01 -4.660302476251578e-01  5.524318200242753e+03 -4.261357632610813e+03 -3.509462440766108e+03 -7.174952394852733e-01  3.081457726965764e+00 -6.177267492280990e+00
 21600.000 -4.479577422531481e-01 -9.000486667167834e-01  4.514271748585258e+03 -2.169127147965998e+03 -6.312072373125207e+03 -2.915735269554787e+00  4.494645171727997e+00 -4.035231400113788e+00
 22140.000  1.592602436947426e-01 -1.253035847552053e+00  2.512620122200806e+03  4.035663560692257e+02 -7.735876853015780e+03 -4.355051981990289e+00  4.858632079883829e+00 -1.158045753494633e+00
 22680.000  1.578073870317436e+00 -1.203729336989666e+00 -2.118460402141437e+01  2.890803235629703e+03 -7.518086465016065e+03 -4.861641030999606e+00  4.182208629842124e+00  1.967216844985642e+00
 23220.000  2.063369050189125e+00 -8.102955998394038e-01 -2.544079923881320e+03  4.740170664048915e+03 -5.654657804934022e+03 -4.292029501263213e+00  2.507587549493207e+00  4.846431274834299e+00
 23760.000  2.255423861201617e+00 -3.344449973198356e-01 -4.443963140588303e+03  5.443391725721263e+03 -2.442030054615536e+03 -2.547750498174724e+00 -2.183753665427055e-02  6.839315648823340e+00
 24300.000  2.403685278065443e+00  2.032068867295732e-01 -5.103294434466197e+03  4.639561361396790e+03  1.421014828454168e+03  2.454265310824212e-01 -2.959680424492372e+00  7.107038772572148e+00
 24840.000  2.622956000952134e+00  7.914368560279236e-01 -4.111530974382435e+03  2.346822969090539e+03  4.791112058771240e+03  3.386014777817135e+00 -5.329359388095255e+00  4.953663624108170e+00
 25380.000 -2.690943586404331e+00  1.295046400638165e+00 -1.627969838190605e+03 -7.876894526903850e+02  6.392360026625079e+03  5.525806753464239e+00 -5.904792273508093e+00  7.560835002990033e-01
 25920.000 -1.184728316374202e+00  9.580478499432261e-01  1.474550628331528e+03 -3.627836307380434e+03  5.569642346921094e+03  5.595720350544305e+00 -4.296168100686590e+00 -3.652483025895871e+00
 26460.000 -9.059664785796037e-01  3.953446306183173e-01  4.074891683447334e+03 -5.198470464977781e+03  2.755610637368800e+03  3.802804685345131e+00 -1.424167382030034e+00 -6.403328630737126e+00
 27000.000 -7.604428045079386e-01 -1.248489388554982e-01  5.432543923523679e+03 -5.168635812192097e+03 -9.406679247821623e+02  1.173702907416901e+00  1.454014408444654e+00 -6.936339799964291e+00
 27540.000 -6.128220948491288e-01 -5.930256252270142e-01  5.356434525123937e+03 -3.765439698532018e+03 -4.412446816928612e+03 -1.392750913129563e+00  3.586295978740839e+00 -5.678656653721197e+00
 28080.000 -3.513899811903057e-01 -1.012056663659212e+00  4.031068496909019e+03 -1.478168251591847e+03 -6.868421891998202e+03 -3.396839037687027e+00  4.710051356155037e+00 -3.276641630202500e+00
 28620.000  5.527793232530662e-01 -1.302671572158351e+00  1.834439777166180e+03  1.131760586505113e+03 -7.845232375145248e+03 -4.589096486262597e+00  4.781667731851305e+00 -2.828890887292638e-01
 29160.000  1.781940095797112e+00 -1.106908732262787e+00 -7.500785121155742e+02  3.499621630691090e+03 -7.152665956809413e+03 -4.808988347451937e+00  3.818533096105678e+00  2.827548733652442e+00
 29700.000  2.127194444029642e+00 -6.826403075051551e-01 -3.158927142237048e+03  5.079092741239496e+03 -4.863333931403181e+03 -3.917644535599899e+00  1.878055313453009e+00  5.532406826392323e+00
 30240.000  2.295387086931378e+00 -1.889207877065776e-01 -4.767984233783623e+03  5.386196362780191e+03 -1.375606034833281e+03 -1.851683830301630e+00 -8.372316500014944e-01  7.130194606257596e+00
 30780.000  2.449242529200364e+00  3.655872481191995e-01 -4.987885699973851e+03  4.136472537015570e+03  2.481176189977079e+03  1.139660743426999e+00 -3.744996678599411e+00  6.758549244027217e+00
 31320.000  2.737987438132811e+00  9.588355172563265e-01 -3.530648145996676e+03  1.507756259231545e+03  5.470277888124147e+03  4.144891461947736e+00 -5.725556436520547e+00  3.917102928587544e+00
 31860.000 -2.000448243462860e+00  1.291342003284767e+00 -7.658130703602161e+02 -1.671501233725767e+03  6.407020957570904e+03  5.760577717388788e+00 -5.662765131436289e+00 -5.663568085663822e-01
 32400.000 -1.073983443382411e+00  7.975639366191681e-01  2.295356135420959e+03 -4.233534958770148e+03  4.934891945859132e+03  5.230932049175834e+00 -3.563674806349996e+00 -4.647807790171934e+00
 32940.000 -8.625233096444639e-01  2.430671569584862e-01  4.591955919422272e+03 -5.360707887278894e+03  1.749826923010435e+03  3.097232011393637e+00 -5.744665815783946e-01 -6.768690918976860e+00
 33480.000 -7.244268229221366e-01 -2.617224937764127e-01  5.544787169640544e+03 -4.906091815539951e+03 -1.982810614687759e+03  4.196925633186775e-01  2.147310660978737e+00 -6.732948338185046e+00
 34020.000 -5.610046399690503e-01 -7.161887716999508e-01  5.090478692730441e+03 -3.198284908185916e+03 -5.232493911043553e+03 -2.019687676489097e+00  4.012386398206405e+00 -5.090598262945412e+00
 34560.000 -2.147540409716693e-01 -1.116939226180325e+00  3.481023636188812e+03 -7.596054988493931e+02 -7.305748814692531e+03 -3.812525251909816e+00  4.843818301789498e+00 -2.472007055963054e+00
 35100.000  1.021856871937634e+00 -1.301289718778321e+00  1.127773778147044e+03  1.843569714247187e+03 -7.820610468217407e+03 -4.746816351821987e+00  4.623572641769401e+00  6.019927284562860e-01
 35640.000  1.917691062137059e+00 -9.968368046298872e-01 -1.463435223977844e+03  4.048702446688958e+03 -6.658379045310751e+03 -4.669676699517738e+00  3.376097927402268e+00  3.657577371183009e+00
 36180.000  2.179770255436807e+00 -5.497110053651496e-01 -3.709351273661809e+03  5.318333302558003e+03 -3.973583929000666e+03 -3.450563093454964e+00  1.182366790575760e+00  6.132602699549150e+00
 36720.000  2.334287069508485e+00 -3.835367187618582e-02 -4.980399297588164e+03  5.203260886096695e+03 -2.762473102985163e+02 -1.080015643563091e+00 -1.675734654667830e+00  7.262911163913973e+00
 37260.000  2.502749536980702e+00  5.319699145974185e-01 -4.736560790117464e+03  3.517926297714906e+03  3.472771142722863e+03  2.037042548404288e+00 -4.461379745841180e+00  6.203237757164881e+00
 37800.000  2.927134802552992e+00  1.117830792421342e+00 -2.844074294063637e+03  6.194220705067893e+02  5.980077298581755e+03  4.787144008591603e+00 -5.952970803376018e+00  2.739081773523610e+00
 38340.000 -1.524243860504877e+00  1.187404778808220e+00  1.167209556851931e+02 -2.506914069589489e+03  6.221992111412280e+03  5.815202331372975e+00 -5.250045863447420e+00 -1.852247828194908e+00
 38880.000 -9.975745734208202e-01  6.371528005158709e-01  3.049274300335488e+03 -4.723183957435838e+03  4.160922451608467e+03  4.738380640079995e+00 -2.759614552210472e+00 -5.475915006047240e+00
 39420.000 -8.236678950336825e-01  9.514215170198155e-02  4.998128570835608e+03 -5.395910233695378e+03  7.021004862925931e+02  2.354793068910732e+00  2.519282269378324e-01 -6.957633368544763e+00
 39960.000 -6.865021253612120e-01 -3.945123529690317e-01  5.544572780758754e+03 -4.543253637725647e+03 -2.983941924817961e+03 -3.096871999062916e-01  2.772514635997132e+00 -6.402211460150208e+00
 40500.000 -4.976277747383364e-01 -8.355322371137854e-01  4.734401064512202e+03 -2.571818381237119e+03 -5.957056127300101e+03 -2.592442560158303e+00  4.358040823918129e+00 -4.426456694171085e+00
 41040.000 -8.901487321587557e-03 -1.209915396390559e+00  2.874345952849678e+03 -2.571345404590748e+01 -7.617856359004986e+03 -4.159686845586744e+00  4.895855208383098e+00 -1.631791918371905e+00
 41580.000  1.412155493737504e+00 -1.248470880282938e+00  4.043652851141658e+02  2.526723518957816e+03 -7.661266474870288e+03 -4.825420390342916e+00  4.384447833454077e+00  1.486315606429648e+00
 42120.000  2.013882386674847e+00 -8.783983339195237e-01 -2.148013261582540e+03  4.526108388660685e+03 -6.040775824558786e+03 -4.441166205933833e+00  2.856489781749673e+00  4.443682166619769e+00
 42660.000  2.225467034214065e+00 -4.118712237896758e-01 -4.181471854280923e+03  5.448156078321324e+03 -2.999852332559868e+03 -2.891954326200608e+00  4.281738382292989e-01  6.627606737422702e+00
 43200.000  2.374062417137103e+00  1.173087270893760e-01 -5.070825023783965e+03  4.892272714647991e+03  8.304119943609325e+02 -2.463181590751708e-01 -2.516428000916438e+00  7.217651599253879e+00
 43740.000  2.570296506461179e+00  7.009163543474360e-01 -4.351363850910409e+03  2.796548815136523e+03  4.364277080939558e+03  2.905669254123515e+00 -5.076860549846861e+00  5.444322246741831e+00
 44280.000 -3.001854668910694e+00  1.250243171299462e+00 -2.071960789384590e+03 -2.913599448673077e+02  6.302110967201670e+03  5.283920631343741e+00 -5.997166720518062e+00  1.464046199254482e+00
 44820.000 -1.276113333295880e+00  1.041884580104505e+00  9.924861565065771e+02 -3.269416041156343e+03  5.846668908375694e+03  5.694765446833585e+00 -4.688372549088572e+00 -3.052792991024710e+00
 45360.000 -9.395560893795281e-01  4.792009468961058e-01  3.719052861694254e+03 -5.088123372477887e+03  3.274431594793784e+03  4.144413271362931e+00 -1.914969689795037e+00 -6.123535950290236e+00
 45900.000 -7.871519663968195e-01 -4.821551455955035e-02  5.289736485322706e+03 -5.308822790865021e+03 -3.615034831381134e+02  1.596718550055793e+00  1.037616280434127e+00 -6.981612578639842e+00
 46440.000 -6.450804271187605e-01 -5.233778458398802e-01  5.436708741367253e+03 -4.090738072739269e+03 -3.925885718145380e+03 -1.003799378909995e+00  3.324013428308443e+00 -5.959579510641450e+00
 46980.000 -4.158744156066447e-01 -9.504816769227515e-01  4.296917374930794e+03 -1.898169450772561e+03 -6.575537686920556e+03 -3.106311529783554e+00  4.622317918344890e+00 -3.698590117445071e+00
 47520.000  3.098312170390825e-01 -1.280177906165917e+00  2.221669047899082e+03  7.112032193582569e+02 -7.800093820942881e+03 -4.435437106713565e+00  4.866123235599553e+00 -7.660717366779424e-01
 48060.000  1.672530498545053e+00 -1.162773754559447e+00 -3.236328087280899e+02  3.168942584584400e+03 -7.368048399971462e+03 -4.822059831289944e+00  4.064539144330687e+00  2.359205618359746e+00
 48600.000  2.086709744330818e+00 -7.535675421296514e-01 -2.790224174680821e+03  4.920175775299810e+03 -5.307592665328807e+03 -4.121380559465512e+00  2.262364551738826e+00  5.170680418554329e+00
 49140.000  2.266846907606614e+00 -2.687651054525929e-01 -4.561757013231577e+03  5.460172636177609e+03 -1.959667136564937e+03 -2.245389390062155e+00 -3.738030795967853e-01  6.996654382108236e+00
 49680.000  2.416957873878531e+00  2.777649641405852e-01 -5.031334459356605e+03  4.454434854317304e+03  1.915906558132053e+03  6.305602833102797e-01 -3.333946960062453e+00  6.977947667373982e+00
 50220.000  2.663485338881539e+00  8.698952431112197e-01 -3.839438493705070e+03  1.989835694304077e+03  5.125515821527913e+03  3.710818405505821e+00 -5.560534697967554e+00  4.496777103616881e+00
 50760.000 -2.373455472544247e+00  1.308966597120824e+00 -1.238261534930405e+03 -1.196293582300023e+03  6.425383377195218e+03  5.614266962788103e+00 -5.854251230230148e+00  1.436085675863208e-01
 51300.000 -1.134557409988741e+00  8.838184681714414e-01  1.835881673262294e+03 -3.938299628541559e+03  5.297314040364311e+03  5.413434102500887e+00 -4.005880241327689e+00 -4.127580265735729e+00
 51840.000 -8.923079548156059e-01  3.249248539445143e-01  4.291538105922194e+03 -5.324203556370912e+03  2.303382838839200e+03  3.475703031019599e+00 -1.057883434835102e+00 -6.586923256157855e+00
 52380.000 -7.514717686283647e-01 -1.872257592844933e-01  5.466083877115624e+03 -5.106517539838904e+03 -1.416905390076009e+03  8.409792551721558e-01  1.769260821150440e+00 -6.854719546153328e+00
 52920.000 -5.977633405447379e-01 -6.485581472006849e-01  5.227416108322941e+03 -3.559864016818289e+03 -4.792776275887153e+03 -1.654233481506532e+00  3.798100093969745e+00 -5.419815522996723e+00
 53460.000 -3.043368502782383e-01 -1.059659606872189e+00  3.787359756017717e+03 -1.189584863108423e+03 -7.079145250753823e+03 -3.557408025334708e+00  4.804730281010396e+00 -2.918456711240806e+00
 54000.000  7.534114926645535e-01 -1.309015543914770e+00  1.534031807947143e+03  1.438809828451372e+03 -7.849316303298465e+03 -4.636965518224160e+00  4.754589680840586e+00  1.152050032487239e-01
 54540.000  1.841695585723629e+00 -1.059024775230235e+00 -1.043648736913040e+03  3.757968642394037e+03 -6.943511634845213e+03 -4.733874403354589e+00  3.664401693449838e+00  3.208897568282035e+00
 55080.000  2.144958241717956e+00 -6.232038932228154e-01 -3.376226734536517e+03  5.219710286070694e+03 -4.469009655900331e+03 -3.709080545539475e+00  1.597914753288157e+00  5.821658655744976e+00
 55620.000  2.306130245905276e+00 -1.205879881472915e-01 -4.837450634720985e+03  5.347866098034434e+03 -8.738057540327144e+02 -1.517687467827304e+00 -1.209110841772016e+00  7.218328458629188e+00
 56160.000  2.465662805551245e+00  4.424136749396722e-01 -4.857290195944155e+03  3.895125363157187e+03  2.949631204661899e+03  1.526214525604511e+00 -4.099034535164254e+00  6.533140426418757e+00
 56700.000  2.806278740138870e+00  1.034811057262099e+00 -3.213261008025795e+03  1.119771384631518e+03  5.729543637023307e+03  4.417633428558153e+00 -5.885653662153974e+00  3.388184092648259e+00
 57240.000 -1.747588207299990e+00  1.251340855274317e+00 -3.693472322730241e+02 -2.067279838908732e+03  6.347061587112424e+03  5.767181953817879e+00 -5.531423837957459e+00 -1.168078908457802e+00
 57780.000 -1.042465115974456e+00  7.231302038166849e-01  2.624066945590712e+03 -4.497412165369980e+03  4.595583135409215e+03  4.992133821761730e+00 -3.234021593784719e+00 -5.046740656244463e+00
 58320.000 -8.514241874544352e-01  1.748726043532364e-01  4.757568388970811e+03 -5.431258583654246e+03  1.275690770541746e+03  2.757468355403748e+00 -2.125307262480901e-01 -6.869907301426413e+00
 58860.000 -7.146485986344118e-01 -3.220486539319996e-01  5.528949716145558e+03 -4.797816101476697e+03 -2.442296910174715e+03  1.023708964568519e-01  2.437033824828496e+00 -6.592266491090262e+00
 59400.000 -5.416318051882706e-01 -7.698421212047852e-01  4.924022992358999e+03 -2.962406849433330e+03 -5.570927170685799e+03 -2.254347691665171e+00  4.192443716071689e+00 -4.796742894747553e+00
 59940.000 -1.417029484743024e-01 -1.160163856263808e+00  3.215575793115726e+03 -4.583803243109088e+02 -7.460760960410009e+03 -3.942381807312721e+00  4.905032714343141e+00 -2.096789362394543e+00
 60480.000  1.204407193345368e+00 -1.283142068442091e+00  8.228772183892148e+02  2.144739078972003e+03 -7.763886427909618e+03 -4.761443833394564e+00  4.561238862344144e+00  1.001937378253883e+00
 61020.000  1.957296774154647e+00 -9.447811101624541e-01 -1.742694871404632e+03  4.281625753941572e+03 -6.392080249236600e+03 -4.558109513013073e+00  3.185138696425872e+00  4.022439189182684e+00
 61560.000  2.193993834758136e+00 -4.878482256646563e-01 -3.892088259027523e+03  5.414262793500743e+03 -3.537925393039902e+03 -3.204372688203761e+00  8.694359911474143e-01  6.377938722871519e+00
 62100.000  2.345316238595979e+00  3.268754275321027e-02 -4.997134296385535e+03  5.107212121379696e+03  2.336812281845167e+02 -7.198113298501160e-01 -2.059013116200669e+00  7.271736973526663e+00
 62640.000  2.524934488721388e+00  6.103400083306646e-01 -4.548172643661553e+03  3.224416454680367e+03  3.899932309769468e+03  2.411076173489745e+00 -4.779877444871439e+00  5.881045704187862e+00
 63180.000  3.056630743401799e+00  1.185076280296910e+00 -2.490411905773458e+03  2.119627686598812e+02  6.154550557413453e+03  4.994382383117558e+00 -6.032742581292260e+00  2.157911899692200e+00
 63720.000 -1.396147677361760e+00  1.122260350687148e+00  5.075917282897556e+02 -2.878062135313425e+03  6.072487554025467e+03  5.742301996447362e+00 -5.046017300596577e+00 -2.419244590554590e+00
 64260.000 -9.761213836685469e-01  5.637908935087589e-01  3.337782298599667e+03 -4.935440464655131e+03  3.766844553696104e+03  4.455850072644903e+00 -2.404649847706919e+00 -5.791491173210454e+00
 64800.000 -8.139680308120819e-01  2.935718556915046e-02  5.111646264772022e+03 -5.412463104078924e+03  2.182240121982283e+02  2.012348162882855e+00  6.012984295333301e-01 -6.981784111754455e+00
 65340.000 -6.754599790507504e-01 -4.527601115310505e-01  5.482119149974193e+03 -4.392806270132166e+03 -3.418240935559658e+03 -6.071731687216430e-01  3.033968927521745e+00 -6.209773669395309e+00
 65880.000 -4.712418203790390e-01 -8.872663792162365e-01  4.534727157216194e+03 -2.310426528287165e+03 -6.248676791380762e+03 -2.798846872650728e+00  4.505654785869577e+00 -4.103175306604022e+00
 66420.000  1.087781958072569e-01 -1.244859279271908e+00  2.591866447338453e+03  2.830812044556342e+02 -7.714846422677812e+03 -4.258195229840212e+00  4.923081601657164e+00 -1.243815261500313e+00
 66960.000  1.535275369362876e+00 -1.213294886297808e+00  1.000618039006699e+02  2.816594534996943e+03 -7.543720429453584e+03 -4.805983233916954e+00  4.286140431551352e+00  1.883579214504524e+00
 67500.000  2.041815471958599e+00 -8.230317670272150e-01 -2.407394890521366e+03  4.727924699177607e+03 -5.720252807247247e+03 -4.292320159364803e+00  2.628725959298153e+00  4.785419388279457e+00
 68040.000  2.237588964315897e+00 -3.471381413965918e-01 -4.324034819758864e+03  5.494499908382662e+03 -2.530222630722131e+03 -2.609363886897647e+00  8.597631561542041e-02  6.819258876855449e+00
 68580.000  2.386291593801541e+00  1.909012648978118e-01 -5.031422539952930e+03  4.737368127234728e+03  1.335668652666890e+03  1.323192681602884e-01 -2.900219574339243e+00  7.138241321689147e+00
 69120.000  2.602552159072453e+00  7.799583961996828e-01 -4.108281961547731e+03  2.457324917116785e+03  4.735597733404216e+03  3.251699531269005e+00 -5.344294108162518e+00  5.030356077295761e+00
 69660.000 -2.746579208271073e+00  1.291181150645178e+00 -1.692839120566473e+03 -7.056699416968000e+02  6.385494193935017e+03  5.415722593170633e+00 -5.992103126741955e+00  8.544738791513627e-01
 70200.000 -1.208596188915794e+00  9.689448929200198e-01  1.366133246382149e+03 -3.605625348762223e+03  5.614470749388790e+03  5.549152093340932e+00 -4.423278259416776e+00 -3.564788615129980e+00
 70740.000 -9.239207168855572e-01  4.077242418107458e-01  3.961758825860729e+03 -5.245789328109862e+03  2.838525088744397e+03  3.831062313968778e+00 -1.547688833851285e+00 -6.353331384351605e+00
 71280.000 -7.781670026063728e-01 -1.118942545881846e-01  5.351486249411749e+03 -5.273668709633070e+03 -8.438759039827055e+02  1.259862738656592e+00  1.368082969803572e+00 -6.935363101882539e+00
 71820.000 -6.318958794758127e-01 -5.799840071757735e-01  5.330974333316786e+03 -3.902457934480622e+03 -4.327644470951438e+03 -1.278157039080205e+00  3.555321935125113e+00 -5.722311420494786e+00
 72360.000 -3.780825615829904e-01 -9.998597659248257e-01  4.068419947554870e+03 -1.616154756696180e+03 -6.816234021053233e+03 -3.283414130916079e+00  4.736944936471988e+00 -3.350973317823935e+00
 72900.000  4.878620029351781e-01 -1.299423933545330e+00  1.926954283408732e+03  1.022394655556527e+03 -7.837383265453547e+03 -4.501952931329234e+00  4.858757349959391e+00 -3.695055888964758e-01
 73440.000  1.749576898861107e+00 -1.117976334663472e+00 -6.221324099438407e+02  3.441969218161932e+03 -7.190380387682261e+03 -4.767647167415791e+00  3.929579700638046e+00  2.748837609339194e+00
 73980.000  2.107300785382392e+00 -6.953680222066079e-01 -3.024049810804383e+03  5.085224741220054e+03 -4.936846958582132e+03 -3.934680843445721e+00  1.998432846008929e+00  5.481751327002236e+00
 74520.000  2.277876792530624e+00 -2.015570537941805e-01 -4.658812480688193e+03  5.452679446001987e+03 -1.464984198440428e+03 -1.928953486145800e+00 -7.399763119658185e-01  7.124271299806932e+00
 75060.000  2.431462708398556e+00  3.536704072063868e-01 -4.933764428895372e+03  4.241372375592725e+03  2.402463199346571e+03  1.017298153718417e+00 -3.705105188503934e+00  6.803718150289503e+00
 75600.000  2.714657546078941e+00  9.481026254973350e-01 -3.547168925465605e+03  1.613669350557924e+03  5.427659677253097e+03  4.013005332901788e+00 -5.762634701166964e+00  4.002172260711216e+00
 76140.000 -2.055780766389624e+00  1.295290050342605e+00 -8.456632612693660e+02 -1.604504799970044e+03  6.415205523036394e+03  5.665309461040809e+00 -5.765122094393448e+00 -4.686148174700555e-01
